Journal,Link,Since
"International Journal of Reviews, Surveys and Research (IJRSR)",http://www.ijrsr.com/,2025-06-20 17:37:18
International Journal of RF and Microwave Computer-Aided Engineering,https://www.hindawi.com/journals/ijmce/,2025-06-20 17:37:18
International Journal of Rheumatology,https://www.hindawi.com/journals/ijr/,2025-06-20 17:37:18
International Journal of Rotating Machinery,https://www.hindawi.com/journals/ijrm/,2025-06-20 17:37:18
International Journal of Sanskrit Research,http://www.sanskritjournal.com/,2025-06-20 17:37:18
International Journal of Science & Engineering Development Research (IJSDR),http://www.ijsdr.org/index.php,2025-06-20 17:37:18
International Journal of Science & Technology (IJST),http://www.journalofsciences-technology.org/,2025-06-20 17:37:18
International Journal of Science and Advanced Technology (IJSAT),http://www.ijsat.com/,2025-06-20 17:37:18
International Journal of Science and Engineering Applications (IJSEA),http://www.ijsea.com/index,2025-06-20 17:37:18
International Journal of Science and Engineering Investigations (IJSEI),http://www.ijsei.com/,2025-06-20 17:37:18
International Journal of Science and Research,http://www.ijsr.net/,2025-06-20 17:37:18
International Journal of Science and Research Methodology (IJSRM),http://ijsrm.humanjournals.com/,2025-06-20 17:37:18
International Journal of Science and Technology,http://ejournalofsciences.org/,2025-06-20 17:37:18
International Journal of Science Commerce and Humanities (IJSCH),http://www.ijsch.com/journaluk/Publisher-69,2025-06-20 17:37:18
International Journal of Science Culture and Sport (IntJSCS),http://www.iscsjournal.com/Anasayfa.Aspx,2025-06-20 17:37:18
International Journal of Science Engineering and Advance Technology (IJSEAT),http://www.ijseat.com/index.php/ijseat,2025-06-20 17:37:18
International Journal of Science Environment and Technology,http://www.ijset.net/,2025-06-20 17:37:18
International Journal of Science Innovations and Discoveries,http://www.ijsidonline.info/,2025-06-20 17:37:18
International Journal Of Science Technology & Management (IJSTM),http://www.ijstm.com/,2025-06-20 17:37:18
International Journal of Science Technology and Engineering,http://www.ijste.org/,2025-06-20 17:37:18
"International Journal of Science, Engineering and Technology Research (IJSETR)",http://ijsetr.org/,2025-06-20 17:37:18
International Journal of Sciences and Applied Research (IJSAR),http://www.ijsar.in/,2025-06-20 17:37:18
International Journal of Sciences (IJSciences),http://www.ijsciences.com/,2025-06-20 17:37:18
International Journal of Scientific & Technology Research (IJSTR),http://www.ijstr.org/,2025-06-20 17:37:18
International Journal of Scientific and Engineering Research (IJSER),http://www.ijser.org/,2025-06-20 17:37:18
International Journal of Scientific and Research Publications (IJSRP),http://www.ijsrp.org/,2025-06-20 17:37:18
International Journal of Scientific and Research (IJSR),http://journalijsr.com/,2025-06-20 17:37:18
International Journal of Scientific and Technical Advancements (IJSTA),http://www.ijsta.com/,2025-06-20 17:37:18
International Journal of Scientific Engineering and Applied Science (IJSEAS),http://ijseas.com/,2025-06-20 17:37:18
International Journal of Scientific Engineering and Science (IJSES),http://ijses.com/,2025-06-20 17:37:18
International Journal of Scientific Engineering and Technology,http://ijset.com/ijset/,2025-06-20 17:37:18
International Journal of Scientific Engineering and Technology Research (IJSETR),http://ijsetr.com/,2025-06-20 17:37:18
International Journal of Scientific Management and Development (IJSMD),http://www.ijsmd.com/,2025-06-20 17:37:18
International Journal of Scientific Management and Tourism (IJOSMT),https://ojs.scientificmanagementjournal.com/ojs/index.php/smj,2025-06-20 17:37:18
International Journal of Scientific Progress & Research (IJSPR),http://www.ijspr.com/index.php,2025-06-20 17:37:18
International Journal of Scientific Research & Management Studies (IJSRMS),http://www.ijsrms.com/home/index.html,2025-06-20 17:37:18
International Journal of Scientific Research and Application (IJSRA Publishing),http://ijsra.com/,2025-06-20 17:37:18
International Journal Of Scientific Research And Education (IJSRE),http://ijsae.in/,2025-06-20 17:37:18
International Journal of Scientific Research and Engineering Trends (IJSRET),http://www.ijsret.com/,2025-06-20 17:37:18
International Journal of Scientific Research and Innovative Technology (IJSRIT),http://www.ijsrit.com/,2025-06-20 17:37:18
International Journal of Scientific Research and Management (IJSRM),http://www.ijsrm.in/,2025-06-20 17:37:18
International Journal of Scientific Research Engineering & Technology (IJSRET),http://ijsret.org/,2025-06-20 17:37:18
International Journal of Scientific Research in Education,http://www.ijsre.com/,2025-06-20 17:37:18
International Journal of Scientific Research in Information Systems and Engineering (IJSRISE),http://www.ijsrise.com/index.php/ijsrise,2025-06-20 17:37:18
International Journal of Scientific Research (IJScR),http://www.ijscr.com/index.html,2025-06-20 17:37:18
International Journal of Scientific Research (IJSR),http://worldwidejournals.com/ijsr/,2025-06-20 17:37:18
International Journal of Scientific Study,http://www.ijss-sn.com/,2025-06-20 17:37:18
International Journal of Signal Processing Systems (IJSPS),http://www.ijsps.com/,2025-06-20 17:37:18
International Journal of Social Science & Economic Research (IJSSER),http://ijsser.org/index.php,2025-06-20 17:37:18
International Journal of Social Science and Business (IJSSB),https://www.ijssb.com/,2025-06-20 17:37:18
International Journal of Social Science and Humanity Research (IJSSHR),https://internationaljournalofsocialscience.com/index.php/ijsshr,2025-06-20 17:37:18
International Journal of Social Science and Humanity (IJSSH),http://www.ijssh.org/,2025-06-20 17:37:18
International Journal of Social Sciences and Education (IJSSE),http://www.ijsse.com/,2025-06-20 17:37:18
International Journal of Social Sciences and Entrepreneurship (IJSSE),http://www.ijsse.org/,2025-06-20 17:37:18
International Journal of Social Sciences and Humanities Invention (IJSSHI),https://valleyinternational.net/index.php/theijsshi,2025-06-20 17:37:18
International Journal of Social Sciences and Information Technology (IJSSIT),https://www.ijssit.com/main/,2025-06-20 17:37:18
International Journal of Society and Technology,http://jst.vlsiengineers.in/ojs1/index.php/jst,2025-06-20 17:37:18
"International Journal of Society, Culture & Language (IJSCL)",http://ijscl.net/,2025-06-20 17:37:18
International Journal of Soft Computing and Engineering,http://www.ijsce.org/,2025-06-20 17:37:18
International Journal of Sport Studies (IJSS),http://ijssjournal.com/,2025-06-20 17:37:18
International Journal of Surgical Oncology,https://www.hindawi.com/journals/ijso/,2025-06-20 17:37:18
International Journal of Sustainable Development (see OIDA International Journal of Sustainable Development),http://www.ontariointernational.org/Publications.html,2025-06-20 17:37:18
International Journal of Teacher Educational Research (IJTER),http://ijter.com/,2025-06-20 17:37:18
International Journal of Technical Research and Applications (IJTRA),http://www.ijtra.com/index.php,2025-06-20 17:37:18
International Journal of Technical Research and Innovation (IJTRI),http://www.ijtri.org/,2025-06-20 17:37:18
International Journal of Technology and Computing (IJTC),http://www.ijtc.org/ijtc.html,2025-06-20 17:37:18
International Journal of Technology Enhancements and Emerging Engineering Research (IJTEEE),http://www.ijteee.org/,2025-06-20 17:37:18
"International Journal of Technology, Education, and Resource Management (IJTERM)",http://www.ijterm.org/index.php/IJTERM/index,2025-06-20 17:37:18
"International Journal of Technology, Management and Humanities (IJTMH)",http://www.ijtmh.com/,2025-06-20 17:37:18
International Journal of Telemedicine and Applications,https://www.hindawi.com/journals/ijta/,2025-06-20 17:37:18
International Journal of Therapeutic Applications (IJTA),http://journal.npaa.in/,2025-06-20 17:37:18
International Journal of Toxicological and Pharmacological Research,http://ijtpr.com/,2025-06-20 17:37:18
International Journal of Translational Medicine,https://www.mdpi.com/journal/ijtm,2025-06-20 17:37:18
International Journal of Trend in Research and Development (IJTRD),http://www.ijtrd.com/,2025-06-20 17:37:18
International Journal of Trend in Scientific Research and Development (IJTSRD),https://www.ijtsrd.com/,2025-06-20 17:37:18
International Journal of Trends in Economics Management and Technology (IJTEMT),http://www.ijtemt.org/,2025-06-20 17:37:18
"International Journal of Turbomachinery, Propulsion and Power",https://www.mdpi.com/journal/ijtpp,2025-06-20 17:37:18
International Journal of Universal Pharmacy and Bio Sciences (IJUPBS),http://www.ijupbs.com/Home.aspx,2025-06-20 17:37:18
International Journal of Vascular Medicine,https://www.hindawi.com/journals/ijvm/,2025-06-20 17:37:18
International Journal of Veterinary Science,http://www.ijvets.com/,2025-06-20 17:37:18
International Journal of Wind and Renewable Energy (IJWRE),http://www.ijwre.org/index.php,2025-06-20 17:37:18
International Journal of Wisdom Based Computing,http://www.wisdombasedcomputing.com/index.html,2025-06-20 17:37:18
International Journal of World Research,http://apjor.com/ijrp/,2025-06-20 17:37:18
International Journal of Zoology,https://www.hindawi.com/journals/ijz/,2025-06-20 17:37:18
International Journal of Zoology Studies,http://www.zoologyjournals.com/,2025-06-20 17:37:18
International Journal on Recent and Innovation Trends in Computing and Communication (IJRITCC),http://ijritcc.org/,2025-06-20 17:37:18
International Journal on Recent Technologies in Mechanical and Electrical Engineering (IJRMEE),http://www.ijrmee.org/,2025-06-20 17:37:18
International Journal on Recent Trends in Life Science and Mathematics (IJRTLSM),http://www.ijlsm.org/,2025-06-20 17:37:18
International Journal on Research Methodologies in Physics and Chemistry (IJRMPC),http://www.ijrpc.org/,2025-06-20 17:37:18
International Journal Online of Humanities (IJOHMN),http://ijohmn.com/,2025-06-20 17:37:18
"International Letters of Chemistry, Physics and Astronomy",http://www.ilcpa.pl/,2025-06-20 17:37:18
International Letters of Natural Sciences,http://www.ilns.pl/,2025-06-20 17:37:18
International Letters of Social and Humanistic Sciences,http://www.ilshs.pl/,2025-06-20 17:37:18
International Medical Education,https://www.mdpi.com/journal/ime,2025-06-20 17:37:18
International Medical Journal (hijacker of a legitimate journal),https://www.seronijihou.com/,2025-06-20 17:37:18
International Multidisciplinary Research Journal,http://irjs.info/index.php/irjs/,2025-06-20 17:37:18
International Multispeciality Journal of Health,http://imjhealth.org/,2025-06-20 17:37:18
International New Arts and Sciences Research Journal​ (look out for malware/viruses),http://www.artsandsciencesjournal.com/,2025-06-20 17:37:18
"International Proceedings of Chemical, Biological and Environmental Engineering (IPCBEE)",http://www.ipcbee.com/,2025-06-20 17:37:18
International Refereed Journal Of Architecture and Design,http://www.mtddergisi.com/eng/,2025-06-20 17:37:18
International Refereed Journal of Engineering and Science (IRJES),http://www.irjes.com/,2025-06-20 17:37:18
International Refereed Journal of Scientific Research in Engineering (IRJSRE) – the same fake editorial board as IJMER,http://irjsre.com/,2025-06-20 17:37:18
International Research and Publications in Medical Sciences (IRPMS),http://www.irpms.com/,2025-06-20 17:37:18
International Research Journal of Advanced Engineering and Science (IRJAES),http://www.irjaes.com/,2025-06-20 17:37:18
International Research Journal of Advanced Engineering in Frontiers (IRJEF),http://irjef.net/,2025-06-20 17:37:18
International Research Journal of Applied and Basic Sciences (IRJABS),http://www.irjabs.com/en/,2025-06-20 17:37:18
International Research Journal of Applied Finance,https://irjaf.com/,2025-06-20 17:37:18
International Research Journal of Engineering and Technology (IRJET) (new website here),https://www.irjet.net/,2025-06-20 17:37:18
International Research Journal of Finance and Economics,http://www.internationalresearchjournaloffinanceandeconomics.com/,2025-06-20 17:37:18
International Research Journal of Management Sciences (IRJMS),http://irjmsjournal.com/,2025-06-20 17:37:18
International Research Journal of Multidisciplinary Science & Technology (IRJMRS),http://www.irjmrs.com/,2025-06-20 17:37:18
International Research Journal of Pharmaceutical and Applied Sciences (IRJPAS),http://www.irjpas.com/,2025-06-20 17:37:18
International Research Journal of Pharmaceutical Sciences (IRJPS),http://irjps.info/index.php/IRJPS/index,2025-06-20 17:37:18
International Research Journal of Pharmacy (IRJP),http://www.irjponline.com/,2025-06-20 17:37:18
International Research Journal of Sustainable Science & Engineering (IRJSSE),http://irjse.com/,2025-06-20 17:37:18
